Name,rt,mz,S48,E0,E0,Pool,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"481,7",78,"271,843135669437","157,773331486483","338,407259054614","94,8499752099699","247,462740552751","336,122775048635","206,829616827105","339,768061407897","238,756249945927","87,7017531046926","329,067094147171","300,183701074224","623,925861516877","194,674496466573","260,5446845663","210,851088593408","587,049999999998","207,004170819402","277,2305920854","119,839202993816","355,408387085843","264,344919164961","510,583218201338","359,392460246446","328,210526387348","344,151875430201","120,424685008783","309,813983037001","445,132453233485","446,228424813922","329,637885130939","352,987120005706"
,"181,15",73,"14008,0049368075","10674,5549544338","28043,9","7532,18781449737","14465,5011800947","9738,62536617748","13609,7248454996","14551,5227964297","6251,60256778151","8352,02457641491","939,799999999997","3979,68695674186","5764,7033763817","2684,16255028118","4633,8911665126","20132,5089633212","4129,67571091411","3524,64480555987","2879,6871800567","1368,7","5712,79217963042","741,950000000003","2833,72603277244","4838,95723275035","15541,5023447902","3411,44825312042","8391,41947624691","8445,68263586398","1279,94229490668","21051,9238486514","2302,05","4034,81311553372"
,"539,55",335,"96,2273404320632","89,3086164255002","184,931932714429","210,816697927587","199,568659538122","92,2522834162606","161,127320055319","113,09242532302","265,878526338044","99,1932119865601","73,4988691997453","242,614509426616","59,3794203640732","212,166045128706","260,608062338936","193,297255563468","202,302241743633","255,110045609031","196,625543430138","138,55","179,827530551556","151,306202191328","271,557010598355","229,321699950327","399,951641547498","312,642026488534","342,718361195791","114,989669330834","349,055667664891","483,894714246142","209,500000000001","258,19007284866"
,"523,67",218,"1073,00000000001","1139,15","1173,15","1203,14999999998","2392,19999999998","2100,45","1397,85","742,700000000003","1305,1","1186,15000000001","90,765329079131","1080,45000000001","1496,2","1986,05000000002","1354,15000000002","969,28960214332",1128,"1881,35000000002","1837,29999999998","164,383076598364","1342,26143371327","60,3057072939532","1291,74999999999","998,95000000001","979,650000000004","1378,75000000001","936,599999999994","992,05000000001","1030,75","2069,14999999997","286,09027585964","1389,95423155398"
,"298,85",73,"24571,4276848668","18293,0482586583","20690,0569975551","16281,3181959497","26890,3728532611","25486,698421065","22548,3408305729","12582,2414740908","19523,4703386671","16400,1380145167","178,902207892629","15426,2652043736","16312,6","28720,0881658195","15927,8075617527","18647,7835195876","16537,76422061","26831,7","28884,8661835926","591,039703461533","24493,6990163944","235,027540532384","18931,008087677","8591,42905693787","12471,7780185348","18189,4076437955","13769,8514232719","12596,7472625117","10496,2639743015","33875,2766056944","715,653887142884","26202,3696900411"
,"1090,35",73,"20388,2273897184","32806,8","34503,6999999996","24387,6500000002","12616,0430933714","12393,4198657802","26802,1597652665","19333,3749611551","25575,1500000002","23171,4000000002","133,598222973192","19327,2840858993","17881,1500000004","27493,1963218751","17403,8067168576","13296,1185157307","21124,0733546868","27739,1000000004","31373,4000000006","2018,05000000002","26235,5076800092","81,8424497850269","21669,4111412389","22592,0999999999","18348,2920913413","25970,0993168804","23453,8999999994","18825,9766617927","19218,15","26891,2029722498","1516,60000000002","24791,4426845923"
,"313,61",301,"42,6679172949012","124,869321474555","153,760755378988","144,015820319327","77,4837020154505","146,92280948037","99,2616339695726","86,6699815079852","106,685707801784","40,5175880869215","141,969778321087","78,2377535185894","80,3005270680516","80,7039165193174","83,3664229686748","83,617678171182","76,2059077298442","106,200583035245","102,42285465619","143,149999999999","61,251899703833","80,1995683382288","79,1409200656264","471,481968046341","232,023137877394","237,360813353398","150,393235147227","325,386326142465","274,352457708257","133,659462099519","245,55","298,954924728828"
,"873,76",73,"11524,2823233049","18707,3157936068","24649,2499999998","15050,0954876573","9967,44322972008","12160,9457371297","11656,5947420815","19131,8124413425","14183,7163532585","14969,286435249","139,890726404317","8449,40903923905","15525,6729776615","8281,29769830904","8625,39553050958","7647,78072467133","10864,600148634","21203,1250712689","9697,24328785018","3655,05573595124","11864,1365188956","2857,58895818067","11342,1217768493","10229,4109337337","20206,6882802139","11054,567376602","22314,7","14778,2439382984","12173,7329246051","13168,3765869125","3892,73157363633","12660,7152394765"
,"924,94",73,"12300,4598431449","29404,7","27007,2000000003","10515,5317794927","9566,01022327132","7239,64148737202","9976,58900194615","9828,31925549596","9438,18696013636","12369,6252582918","151,39493567653","6569,78577157317","14217,9368507962","6272,98479784577","6086,13634390296","6708,21031220698","11036,5955723848","25330,3595868046","8645,71491661818","1973,38202485227","13758,5818910146","640,414308056903","7773,2896920016","5844,91984144201","8746,00015781099","10097,9733186169","9010,75203268771","8125,17977210067","12653,8438229144","14168,3897060037","2803,45459348352","10731,3939204972"
,"922,86",73,"14013,1102118851","28645,5803246274","27198,939693503","11159,920883468","11193,8590668527","8486,94225199808","12233,7190787682","9951,18931058925","10676,423803066","13194,9290435508","173,288165620581","7392,20973450564","13997,7046063265","8741,46220720063","7869,84234449442","8186,73563843441","12168,1814872439","25259,1723071165","11610,27335023","2004,45","14435,7626862921","641,2189812301","9113,89298241046","5334,72820004055","9074,78635677535","11266,1157834248","8726,91954889434","8080,55324232494","12344,637760821","16168,0206216466","2888,70000000001","12560,5648533852"
,"760,7",282,"104,155949650224","265,82596673082","228,422051021543","240,564474652106","269,571932982315","153,115183412061","205,173689603705","157,01978380454","161,012008864056","142,244394150769","171,539477871866","136,851332351226","156,570706816989","111,544704862405","165,236802567878","155,118526583967","150,326403334117","120,775959954474","146,302549089556","219,06217603345","189,999831594912","127,033147731274","115,758340212842","568,450000000003","209,515181628669","203,803196214423","318,967728006546","196,373619991956","255,117600975791","316,498724036163","275,329509964406","336,839150799163"
,"759,24",406,"97,0161941577233","138,091604745543","85,6660226146814","102,05","135,285199570425","38,1482048002608","81,255508110559","61,2503529981324","70,9945064117538","43,9602083196742","70,4889079767523","69,596204498572","100,231318849312","99,1392809411744","87,5468630347284","72,3518831351277","53,5315102420472","129,031742357791","89,2092826341476","175,149999999998","90,8497243899388","94,3532586000184","139,259361877369","573,550000000003","242,564269888483","94,5219117559584","169,696978816214","89,2365907487575","109,53734637484","106,31498359273","106,007600248892","140,22987403485"
,"659,67",74,"22193,7067726094","19459,273826133","20255,0387625082","19030,0047898598","19571,1527317055","17813,6879420473","25419,0348219901","18705,3545352709","18568,7565729844","18621,9851797907","12668,05","17471,1564655523","16536,9724912711","18294,5948598426","17686,5571824348","20452,9144491153","19724,5366079697","19268,8933877855","23304,45733232","16193,3499999999","25816,0803987907","16343,1000000001","20536,1585591441","18370,9199518681","18867,0711969493","20431,8970910585","19480,0929896157","19382,6665330374","17578,0431999717","33085,4044716913","19166,9999999998","24228,6266942293"
,"217,26",71,"405,433815928961","1156,8","2462,95","2246,6","3797,2","3203,7","3832,35","5122,89999999999","2969,45","1202,15","19482,7","3305,65000000001","9258,79999999997","5036,89999999998","6617,79999999999","5985,6","2906,2","4845,05","4566,6","2475,95","267,014780448494","17712,8","3238,25","2450,9","3482,75","3312,99999999999","3837,95","4470,19999999999","3634,95","3774,45","4683,75","1043,75"
,"585,14",273,"7202,10000000004","8323,3","8452,85","5401,84999999993","3698,72635071879","4428,46339142902","3305,09999999999","11314,9500000001","4484,09999999998","5761,80000000004","91,6894757685676","3695,65","8609,75000000011","2006,97331031184","2093,81812551445","3637,20072415422","5475,90000000002","9930,79999999997","3124,54999999998","152,599067480863","8485,29999999994","114,1","3990,9125892845","8186,25000000008","19268,1499999997","5319,55000000002","12423,65","13214,8500000001","7037,29999999998","5784,13831193139","222,842426023307","7290,95000000007"
,"507,37",73,"17045,3493978377","9195,48375698059","11159,2184654543","7572,52192205059","8796,69155268133","5864,33372016836","9019,39427262052","8488,63288176255","3121,33961822564","10432,2713128291","286,996124044396","2544,95825557789","2204,31886064413","3943,38920677748","4586,6186974282","4447,14629844271","10661,2273704803","6705,1613213814","7719,35657102674","5478,30000000001","28415,3802422119","2702,35","4399,14006740271","2850,8619245895","6376,61932158513","8903,4379386828","5701,15955798815","7424,79862864608","6284,74784279356","12050,3311906371","10319,35","12961,6334563166"
,"274,45",262,"104,614912088037","134,378595930896","76,1165970039483","62,6134023327277","253,677724572652","146,401076912388","150,328759995899","149,32521512792","202,2","76,4429458207269","66,9904555057975","134,025286599499","89,0987382213944","60,6292790813191","83,1152786951803","228,355044274529","68,3543920339226","142,494241842695","212,928553969872","140,537798668705","76,9268604019565","82,0332301149843","97,6638125938977","193,598086057794","468,750000000003","116,007380077268","154,03083195334","294,337800530063","338,304556195689","192,205836987696","263,65","225,541710331804"
,"541,82",440,"79,5821144448931","180,6","73,6934563914362","114,260532963681","88,3517018454448","142,143613652776","137,142616864238","156,766162732561","79,5359959120503","66,2805831867732","148,876745264255","102,232042143234","48,7436656420217","67,0758582915062","107,092714678942","77,3707810209676","53,7006506169281","96,1719536914911","84,8994560323552","158,892075503069","74,370049153434","59,1034526161676","59,3558291205771","91,9336828592359","204,568173988965","143,40626508436","124,055949641954","147,345637525863","447,799999999997","159,428297243786","234,80558678259","214,70247292858"
,"1016,74",368,"55,6904177867328","160,141760775042","89,1987100795449","72,493208812816","98,9937005898337","76,5045959312998","95,8751545397188","74,8553746203792","74,7665749295254","143,260859151389","78,7096421936472","74,286352778193","77,1504178227878","73,1530743417643","69,0188225482893","124,318569725206","79,8746786176333","27,9953769271761","52,0809346433255","80,8023566305854","70,4918052865642","81,4239150006605","85,7823783867001","215,287150229531","122,315504680492","44,5712254324369","600,100000000002","84,8314880417099","126,219241757141","96,8373217248316","96,2267435473306","220,356714345647"
,"189,82",414,"259,747330788237","377,041614185428","401,850000000001","301,488014121346","321,378538507753","105,766847932562","132,631880345609","207,29656126757","241,671415892498","167,197129389508","91,8285883343001","261,311850113085","105,597997991286","194,239545091704","154,476236783428","273,055547107094","144,080746874541","302,946701320167","166,120010814098","310,148175980604","278,66509446261","189,921428031018","92,7051230638922","349,779004399172","361,530568820537","884,246398512218","255,83402621033","344,190318683041","562,403400493076","371,552109757191","314,396816087087","183,865877450035"
,"358,24",418,"69,7432220564693","114,737053590568","89,7232752116944","105,91225730001","135,424726854372","110,04936391999","124,064921247779","103,881703613266","62,26537701407","88,6527034886005","92,6394874870069","60,6576644925315","130,120855790959","120,406890585865","79,1558158880679","108,177492399171","90,3922838074945","82,2631966310263","37,9401079465929","150,767263348946","61,9926630962354","79,1129365635201","47,042849927972","517,049999999998","210,028236020933","301,388160390551","354,851339051485","189,240350522924","159,271350954984","300,069770947066","226,662598660606","214,319493851903"
