"Name","rt","mz","S48","E0","E0.1","Pool","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.1","S0.3","S48.2","Pool.4","E0.3","S48.3","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",353.92,174,14.3384467508551,14.5970968526956,14.2515355237138,14.3578340887667,14.5244688325879,14.5755772595257,14.4293282574624,14.6795930640269,14.7013646393239,14.2687454714102,12.2065380515087,14.7322054443985,10.9179286193531,14.7351631887705,14.7982442850569,14.7191276774966,14.5045050269903,14.4979070034972,14.593404114142,11.1440301750613,14.3407379273296,10.5112794531486,14.7881930217692,15.1278155022383,14.8027490494543,14.744350719734,14.7872890456808,14.9598052284507,15.1287553129945,14.5548873815622,9.51318740579775,14.7301736513286
"",290.65,227,7.24994703750533,8.4469144897111,9.53252478939828,6.89650091630093,7.13825606818467,7.058294283781,6.01846397620754,7.02388858510899,6.65216359295805,7.32671651854626,7.48287726946316,6.24573420229039,7.2650364363952,7.09902544920404,7.03225088520702,5.59128280067962,6.4791472275655,8.9712657026924,6.71615011396352,6.26756375308682,6.43023978658332,6.87060690367274,6.24056115790525,7.5160949267157,6.65554893709716,7.10566229013824,5.5222800001036,7.24502201132904,6.49620441639134,5.83811290678267,6.88866790451388,6.74906079976999
"",317.02,224,6.58416660545224,7.77491792381436,7.37680749105225,6.65252080830008,6.86158225687241,6.86211555688533,6.25335499010803,6.52930476579066,6.3281660321756,6.85330341479575,6.8978156078828,7.37893180934474,6.88272147738694,6.90498256252135,6.30658178487957,4.96855127012739,6.66549278498134,6.73954952073319,7.67608950748719,7.18586208348799,6.67065779762407,6.73858877509895,7.10592638713576,8.06030938430335,5.86291868481434,6.54301605683066,7.089098504872,6.03413142784364,6.61974659726148,6.750445217557,7.01438539018957,7.385487005411
"Palmitic acid TMS",687.01,73,13.5921456816614,13.7293027524007,13.3321304947985,13.8350661386627,13.107985052977,13.4920647848214,13.5017747580018,13.4190636568859,13.5411461151704,13.7697839514107,19.910409858004,13.8531335302894,14.0423197379098,13.4884390780107,13.615494674492,13.5404702345089,14.0192834611636,13.7208822863674,13.3802750700881,18.347594111237,14.4169423896044,17.7724417228347,14.0099009785968,13.8901214444938,13.6068670361069,13.906873606199,13.5300318844851,13.9470966496985,14.0972124365973,13.3364297315786,17.6967429919109,13.9601999746073
"",376.1,415,7.74704765557759,7.83451631955991,7.5257563767098,7.90644550490095,8.17323058211501,8.15183266464438,7.09402830373725,8.02931461616352,8.41522079759646,7.77610626195148,8.3987815460044,6.63562871871012,8.49820288131437,8.11616259842178,8.181223769677,7.97472054339061,7.3570547747701,8.82920330896079,8.17159081040564,8.50152443472778,7.14910813736003,8.3505327839397,7.02696595556706,8.53873996548533,8.77753944471943,8.8071227387686,7.16357853927717,8.00562348932545,8.13393327260829,7.98580040241123,9.13495573389748,7.99526888568858
"",392.88,73,12.2491328687924,12.7025843725916,12.328387932526,11.9984122669442,12.028440517083,11.230775335444,11.4868318725984,12.9868543873451,12.01299705083,11.6301735546583,20.3004424207645,12.6121187993229,15.021712005488,11.7791019568865,12.4422699304827,12.4105030794583,12.2268162511399,12.2927322214362,12.326931136249,19.3656483728644,12.7766477053689,19.8195549426486,12.3276254171248,13.1210010722775,13.0994204656069,11.5458116273653,12.929709786475,12.8200695866251,12.7074647531129,11.9967574790316,18.7790370778671,12.1546252550941
"",942.34,420,6.86214795152185,6.64237755884162,6.82889094804423,7.41437035664865,7.03289582300579,6.6245521893163,6.98557433456192,7.03394809150783,6.64111309016423,7.03253167607529,6.85808326569691,6.30705494415388,7.23171592538205,6.79940353510006,7.78049143531795,7.21756212069297,6.30670200910972,6.59314772608928,7.59083105855665,6.17006189358463,7.75869939492718,6.78235961450056,7.06028890354088,6.63673838406954,7.39368280256582,7.54699493357272,7.8197819668655,7.0207378207508,7.16263583134469,7.25174466144931,6.37396247198757,7.09481111326126
"",570.11,380,6.62809630360524,6.8128140920125,6.3764568090541,6.92877614675101,7.67077731893712,6.52304544633501,7.76107705527622,7.48736506019981,7.38950869784074,6.99066499404819,7.54171936123896,7.65969103966902,6.92247166125666,7.96708820016786,7.593553773416,6.79381960491027,7.04159334494559,7.58009581526467,6.86831960554928,7.56638482473116,6.32528638173819,7.45546544828891,7.14917053634471,7.21889472305742,8.07448180270003,7.33126820059202,7.61803978101067,7.88529985022351,6.98962213203123,7.34337112946221,6.92259544937311,6.63569114726319
"",616.64,73,14.9334337715561,14.5804537827083,15.1035618886504,14.1262548888811,14.7822960006828,14.4933135199606,14.7137732711874,14.6338025232267,13.8473656737931,14.3381888875069,15.5515277341801,13.6855369610308,14.1171391848566,14.8923551541707,14.8723248350964,15.2124655363115,14.1423528185346,14.5322449181079,14.6457565857367,17.2945293047779,14.9075113873143,16.9375322531149,14.264494449486,13.9231202176824,15.0526661147465,13.983929003803,15.0567690794103,14.7836337416773,14.7379013939354,14.9329646425193,17.4249219523027,14.2202677940489
"",858.79,221,9.1892167834131,7.95265153394785,8.08926092190244,7.53582021629521,7.59472025344289,6.26427157110171,6.69909323895821,6.99806137874893,7.69623607752626,8.80984227854501,5.9148789022337,5.99383358919841,7.11895962541366,6.7535354420015,7.52315894421205,7.46720663266302,9.06833459013285,6.64650123490304,5.1649744368664,8.94836328410227,10.1443621772221,8.12767517247061,7.90432916339819,7.15965704871972,8.16909857569237,8.62906345672647,7.28575959240091,7.46350481602162,7.36572464218127,7.38140614612844,9.33124388513052,8.48625460792887
"",481.7,78,8.30317299422102,7.46914208064889,8.39672993151229,6.67391333146365,8.14508340759065,8.61497171599484,7.89950751922475,8.55995426671745,8.04421291971504,6.70356004915659,9.00746819378242,8.66282214632815,9.60807689466092,8.03201937529937,8.45966360809669,7.99208524767165,9.28865604448271,7.79323888589242,8.32014302764132,7.53629465837274,8.55735401077845,8.69940590209948,9.40750241705563,7.98818913672486,7.72516347137694,7.95681034617315,6.35861385668605,7.68382953337649,8.20732870354636,8.09896540845228,8.25716054269859,7.95373446908351
"",181.15,73,13.431513584172,13.3098179272282,14.4448865924477,12.6046287066543,13.5528233284458,13.1334199375,13.3866993768578,13.6905624510848,12.393181086479,12.7216711412756,15.3858466030736,12.0128789772116,12.8560886318684,11.2374647648374,12.1560360274394,14.0702553730351,11.6908985003767,11.3309657415683,11.1182169681852,14.8260623081308,11.81349946013,14.4301549388229,11.2968501029216,12.3473791693758,13.6766222775749,11.3617748894863,12.7652601950648,13.0192699835886,10.4043437638659,13.5471462098699,14.8150462542718,11.379242400723
"",539.55,335,6.89882082743501,6.66750276516949,7.7153104990869,7.96513125474972,7.78443212426473,6.79721762466219,7.54287865215823,7.02604217307276,8.27728789217208,6.87549456252839,6.54869546966566,8.26105495905455,6.16184242754326,8.09240390281442,8.32974961940214,7.85485423547671,7.85822603928916,8.09337877647599,7.8657211433136,7.33866772860886,7.67257036465247,7.67558281507014,8.52353137204714,7.15211581144583,7.90925304426959,7.61364790606923,7.80638704776764,6.26871778938528,7.77164364053941,8.16970077590583,7.16663688490367,7.3119611325395
"",523.67,218,9.91959839160277,10.1451292807722,9.98128673633344,10.060926389959,10.9906719293607,10.7985052101169,10.2465008391843,9.44649063794391,10.3288547193473,10.039234126919,9.48081112007243,10.3258621989034,11.1873551284652,10.8162935134354,10.5447839310037,9.76262126939294,9.98452196820427,10.6914845441212,10.4672891464201,10.3559240355037,9.94799781916526,9.19766409295985,10.4985780417134,10.0469985123118,9.87667487890653,10.048639218355,9.64352802317735,9.85673744229128,10.1126526088981,10.1808987660775,10.441923322537,9.82963100412542
"",298.85,73,14.1601700240865,13.9878484000241,13.8866697632383,13.6400533403441,14.3874931570141,14.4784917669792,14.0201079565713,13.3834216927975,13.9450214984794,13.6249022659745,13.8088494310647,13.8637907986241,14.2526437424136,14.6290600535103,13.8474962977747,13.9003310122651,13.6216861442185,14.1566417355279,14.3677430342872,13.9001232317965,13.840038463936,13.0809223332237,13.9231718585814,13.1473790090755,13.2479022659234,13.7610082378879,13.4289094166474,13.5476934024351,13.3806165532973,14.1666030166873,13.4715492126465,14.0464852106748
"",1090.35,73,13.87174136134,14.81068253583,14.597906238034,14.201451297778,13.278181264979,13.4247596285283,14.2481752210765,13.9767497728129,14.3080461460086,14.1044473788732,13.5792185400672,14.1593563570036,14.3583791173389,14.5582914598658,13.9496949413031,13.396154530683,13.9551456791707,14.1765082458959,14.472056604641,15.736961173837,13.9203898552554,11.6339591614291,14.0866110320361,14.5322853922063,13.7707960531859,14.2663731548866,14.1802693886345,14.110450192952,14.2387709910478,13.8122017983513,14.633902741091,13.9561762941482
"",313.61,301,5.61368281278815,7.17490574000402,7.47458766095898,7.40330985462746,6.37236262734162,7.39731503255515,6.85597243991667,6.64035915453407,7.0015065124911,5.4884836899884,7.40910119075856,6.67968426696938,6.6111621011689,6.70159268586929,6.67210001294073,6.6683595720466,6.53704176037102,6.92834869464535,6.86772145310243,7.36161857185553,6.11097107599681,6.68646915362232,6.77481284301752,8.04876110620038,7.01328232289669,7.15063289821112,6.4649190328051,7.73066269643245,7.34079344314473,6.2762831804542,7.34330356196347,7.56587062912357
"",873.76,73,13.0832135558782,14.0378069622509,14.1623419591985,13.5433416398585,12.9689517496948,13.4205483739215,13.08627686937,14.0080249253991,13.5043286755174,13.5082835866659,13.294442858476,13.0179269533909,14.2019386675156,12.8401209425506,12.9820327405046,12.6259599416277,13.0308618717746,13.8389572503717,12.8058440219414,16.4747210279964,12.8094552522713,16.6241703642431,13.2084304813914,13.4061602532428,13.9692259973006,13.0479116070129,14.1373980904997,13.7896090643648,13.6067546570035,12.8193737220955,15.8499910877153,13.0048963143574
"",924.94,73,13.205686571583,14.7271645520555,14.3396735061335,13.0549721888532,12.9317716977452,12.6878798699013,12.8963335188676,13.0822977707495,12.9511722174793,13.2595417784007,13.1057606776171,12.6935667276989,14.1123237492222,12.4483298196198,12.5118649511756,12.4567260086504,13.0800442536502,14.1340912270334,12.6669092240227,15.4830728586509,13.0503038635814,14.3530928690666,12.7056600762466,12.6101971801653,12.8027420873799,12.9237680278873,12.8483215766942,12.9442089455674,13.6860238507026,12.9505160920188,15.2526526577367,12.7786319280776
"",922.86,73,13.3840871464826,14.6765643977136,14.3344112178977,13.1313756846771,13.1513535002555,12.9121117386111,13.1788817529986,13.0885095843647,13.1178469522631,13.344064107203,13.4024405830083,12.8511453275443,14.0772698387955,12.9239344190398,12.8719835176524,12.7373642730229,13.2122071535108,14.1173846345605,13.0828378272733,15.5402162130303,13.1106311441649,14.3929717775869,12.9213456372527,12.4747671471443,12.8425896013706,13.0799543869747,12.7960261944736,12.9306800820705,13.6425098637204,13.1329443487651,15.3377200552434,13.0018530294707
"",760.7,282,7.01066552325763,8.2468472848573,8.01231209373833,8.1460784281699,8.22248080148363,7.52634272072435,7.89032944837715,7.49530994059966,7.54561183022798,7.40410790845783,7.78088669120759,7.43324895968383,7.55679436246989,7.16487507243087,7.67644520162467,7.53854695814055,7.41942045642887,7.0105699104642,7.44198590875598,8.0180284522869,7.75059520326475,7.4292561539199,7.2810434845431,8.47469208615202,6.98214958096979,7.00805311087103,7.70414638155516,7.03820443793032,7.32510138540865,7.55764428260958,7.57620550743016,7.7082313636903
"",759.24,406,6.7233759509442,7.33745759344944,6.62940692350013,6.86916211213503,7.14000975961887,5.41588288152247,6.52934751243199,6.11469439274283,6.41211142523796,5.57194163137101,6.35608795974328,6.53585396413719,6.94679915852097,7.00009596336903,6.72094254403408,6.47005060937603,6.0442343014966,7.26328238113731,6.6447536277114,7.67946281857097,6.65430638361903,6.87085506767616,7.54607177340384,8.28407556822929,7.04793416908092,5.80302168268762,6.56543272778263,5.84272203596626,6.02224667819425,5.89863664133578,6.12876596769828,6.5423343691453
"",659.67,74,13.9467813268431,14.0164634508427,13.7741131151387,13.7895018411892,13.8660929419001,13.9075252706232,14.1258962883759,13.858112802799,13.7777018070948,13.7426118336573,20.5821768649867,13.9358428652795,14.1754255592202,13.9436839237688,13.9049459564752,13.968333761797,13.8068865989106,13.5802554879674,14.0088905423243,18.8922691634224,13.8527738158341,19.4561198977946,13.9283184336818,14.2044547620761,13.7172482434054,13.8940553674707,13.8624832876283,14.1001964629528,14.0788558875859,14.0553847924279,18.4771196242303,13.8956292824193
"",217.26,71,8.39621652816839,10.1362399268218,10.9780705923104,10.8943691486243,11.6533873550366,11.5326846592604,11.6168152050219,12.2412194675805,11.3680047914585,9.95372461744849,19.1463341554744,11.8206122887718,13.6176906546367,12.191274819246,12.7476167289789,12.3980683963391,11.2244791621369,11.8448733030452,11.857283415732,15.3705417694282,7.44132692777047,18.7674395655812,11.5720206352097,11.3776768586796,11.5964868387775,11.31159779305,11.6735795343673,12.1196512576952,11.9308692769014,11.0983188055015,15.5067070126695,9.4265290510681
"",585.14,273,12.5290225553556,12.9834785916123,12.7537161741664,12.1547450504054,11.6114932128129,12.0059716238348,11.3931083840616,13.3749364932009,11.9520641036021,12.2117746003815,11.5798351734801,11.9612280118189,13.4951882650369,10.8488247419085,11.0654951828355,11.656511267386,12.1299355297214,12.869197500705,11.2922328547885,11.4404615457339,12.4208421184695,11.5526248867247,11.8511667143417,13.1136611883422,14.0435193508318,11.9990171734649,13.3572729426249,13.6826384066515,12.8805233216479,11.7092076757041,11.2091834034086,12.2363161666556
"",507.37,73,13.7024334322919,13.0821911293485,13.1016025613883,12.6036319928034,12.8281328312822,12.3966084540509,12.7805475709532,12.9004269089268,11.3810024245879,13.0344848176547,13.7774910723052,11.3555440281036,11.4550536261227,11.7877269075796,12.1300075369249,11.8823438614304,13.0508822463997,12.2468160534278,12.529005274868,16.867204754045,14.1188137077755,16.3350782898909,11.9177554483161,11.5818377144548,12.3785137424185,12.74513178517,12.2020234209374,12.8276927310942,12.6939944108406,12.7352534931602,17.0261824989393,13.059792331081
"",274.45,262,6.96074716389515,7.26543931037956,6.45643726914215,6.22691581404501,8.10276206110485,7.41969685846135,7.47201945107757,7.44306701185348,7.92483989028885,6.43166252773491,6.35135801826408,7.43507142508037,6.75700566942509,6.28570220545562,6.67899381898997,8.11069154578754,6.36992132346053,7.31593805928297,7.9382094692204,7.31443806509759,6.45792009553109,6.74970383456712,7.10111713401956,6.79949044992021,8.05241074409107,6.13357624314068,6.5552685605222,7.60347131381878,7.64867642503212,6.8286223585722,7.45120165161981,7.11164667033143
"",541.82,440,6.47572041469792,7.71635227509071,6.41328953687218,7.05165847015212,6.54474842315703,7.3307340968873,7.30483082090698,7.48309140819862,6.57819149997663,6.18165469661691,7.45702813329441,7.07927199112634,5.89804337934888,6.43672983802314,7.0231123792494,6.56087695532103,6.04018513075353,6.81176111678997,6.58483661269842,7.52501822405829,6.37876982057621,6.2220619193298,6.33998448790993,5.66669586135339,6.81675977174752,6.41395446527025,6.15030312866388,6.57720378624794,8.04864389118319,6.50781213448124,7.2762363354281,7.12162462168678
"",1016.74,368,5.88271566871469,7.55817079943196,6.68654142796402,6.3546022327338,6.66758492989654,6.40502620439458,6.74507808570004,6.39134713772062,6.4824551317066,7.25846857387846,6.49268636714045,6.63867656899868,6.57947281946576,6.55814276090532,6.36367801539907,7.25704390016774,6.62978755028387,5.08730448768865,5.85674626171012,6.57875474766635,6.27267888943774,6.62962499249207,6.81820982778834,6.84678693108301,6.04766729320643,4.70745022199169,8.35108857960747,5.75689647450265,6.23514568071451,5.73699938021671,5.99273210569257,7.23311231901606
"",189.82,414,8.27816235471442,8.77740052716484,8.72794891892245,8.38853033933396,8.52881899722372,6.98789017074471,7.27002625657167,7.86928472561442,8.06837579518665,7.67387827965777,7.03228171455555,8.39617517840321,7.00252686830537,8.00366682520579,7.6515866329338,8.38785799466991,7.2975712315779,8.32456955098671,7.6307572636591,8.71974091258199,8.2731207532774,8.10675728014853,6.91139848152176,7.87692952592016,7.79658350414899,9.2351444190512,7.38520797783343,7.80758077578543,8.5123740462285,7.818295223227,7.97698255880558,6.95893169645031
"",358.24,418,6.31913630364292,7.05367866311403,6.69746890732176,6.95831628123231,7.17639954483381,6.97866061252423,7.17623950714789,6.90055826194398,6.22466547415521,6.61652592801063,6.7914033759394,6.31379729010226,7.30811594504301,7.27900378834859,6.59641225447775,7.04028182537357,6.78404043615263,6.56229440823774,5.43387172368762,7.43765692109216,6.12717168788417,6.66463481693828,6.02261079899597,8.17972548941343,6.86823536561367,7.49426702020952,7.69997785192394,6.94773053858158,6.55624924936128,7.44096999289743,7.22762165008021,7.08879808950504
"",212.58,147,13.8468379958123,12.9897275387218,12.4051121830272,12.467897304139,13.6372445471416,14.0052241544019,13.8588671009557,12.7712646379782,12.2752115758627,12.5910334009522,18.4435239122901,12.1821623856799,12.9803384343504,12.501339085369,12.8049931653804,12.6087945703799,12.3042659476289,12.0100185313509,13.6188406628846,17.7238959063849,12.8664660281219,17.8321250129986,12.1659539922016,12.5801206550034,12.5052572255194,12.7066681804724,12.5288173994161,12.6710278177754,12.6211321735759,13.1813674158911,17.2480007332039,13.1484986126698
"",636.94,75,12.5036863933208,12.1030035584889,11.8294551401951,12.7870760096717,10.2537452555443,10.4041955511541,8.928779762405,9.43812440366052,10.6664474233914,13.0744364170722,12.0314506830505,10.9580242618997,10.1109016881594,9.88605948443055,10.5951276049528,10.8294551070881,12.824015590481,10.1779508454631,9.36961982378858,12.0087948610662,13.5340032500649,11.9652288162003,10.1190173428604,9.80885885775524,10.2875912147149,12.1574695894506,9.68589773934057,9.96266539529489,9.45259375376005,9.75161547255702,12.0937755618148,13.2159464873027
"",593.39,148,13.4046865922136,12.1727976874336,12.2171977527145,12.8813059826234,13.650653965057,13.8531096058359,12.8024497166543,13.7750302708376,13.1303810795789,12.9165438056673,12.9148784680525,13.2433426124341,13.0716953847181,12.7675381153206,13.5989974528822,13.9860683197608,13.0145736803846,13.1646803405871,12.5305641506824,11.6352047492989,12.8006401108605,11.8105714503762,13.2993948503553,12.8012110718587,13.830112098688,13.1641154285879,13.4921054199637,13.9736580351212,12.2062804798725,13.2373176072254,10.2450011800468,12.8788987477497
"",431.16,70,13.7842369269794,11.7490541368171,11.5238259929724,11.1806121759944,12.7808776012718,13.4450270445462,13.698934627033,10.3004185279591,9.54312110407494,11.4503243815313,10.6096609175233,9.52302819230678,9.48682389724257,10.6690157760445,10.8329866049304,11.6542513435304,10.782687585198,9.81944009467982,13.6446995735209,10.9954498275745,11.9496579619556,10.9349144572753,9.24546915617075,7.89677844584411,8.68136382172432,10.6400475314761,9.13619159027822,8.89521909235682,10.1896172139102,12.940166884882,10.4144827483613,11.790671742527
